13-02-2017	03	10	12	19	23	31	32	34	37	39	42	47	52	53	53	58	59	62	63	68	71	84	84	86	87	92	98
12-02-2017	03	05	15	18	20	25	29	29	31	31	35	36	40	41	47	47	52	55	58	59	62	69	70	71	88	92	94
11-02-2017	00	01	01	02	02	04	05	12	18	20	26	36	38	47	50	51	54	67	79	85	85	92	95	96	98	98	99
10-02-2017	07	07	12	17	19	24	27	29	32	33	41	42	46	51	52	54	56	63	66	72	74	76	76	80	84	96	97
09-02-2017	11	13	14	20	22	24	25	27	36	40	47	51	55	56	57	58	66	68	73	76	80	81	82	87	91	93	98
08-02-2017	04	08	12	14	14	20	23	28	29	33	34	37	46	48	61	62	68	71	71	75	76	77	81	87	88	91	98
07-02-2017	03	07	18	21	21	25	26	30	41	42	45	47	52	55	58	62	66	66	67	71	78	81	81	84	86	91	91
06-02-2017	00	01	03	04	06	08	21	31	35	36	37	46	46	47	48	59	61	66	68	79	79	79	87	88	90	90	94
05-02-2017	00	06	07	10	11	15	15	18	21	21	24	34	34	39	40	48	51	62	65	65	68	68	75	77	95	98	99
04-02-2017	04	09	10	12	14	18	20	23	28	29	32	32	34	36	45	56	58	60	62	64	65	70	71	78	91	92	93
03-02-2017	01	13	13	18	19	20	30	31	33	38	39	42	46	51	53	56	61	68	70	71	78	82	83	85	91	94	95
02-02-2017	01	02	04	07	07	14	16	19	21	23	25	32	42	48	49	49	50	61	66	67	70	72	82	83	85	91	96
01-02-2017	00	02	02	05	14	24	29	29	33	38	39	40	42	44	49	51	53	55	56	67	69	84	86	88	93	93	94
31-01-2017	03	06	06	13	15	15	21	23	23	31	38	40	40	42	53	54	56	61	74	75	76	77	80	87	92	95	97
26-01-2017	03	09	11	11	13	13	19	19	20	24	27	42	43	44	48	49	52	54	62	66	73	78	82	86	88	93	97
25-01-2017	09	13	14	14	21	26	27	28	33	35	46	49	49	63	63	66	72	72	73	74	74	76	86	91	91	94	96
24-01-2017	00	01	05	08	12	16	23	31	36	37	40	40	43	45	46	51	57	63	67	73	74	78	89	89	92	93	97
23-01-2017	00	00	03	05	11	12	13	26	30	39	40	46	51	52	55	56	61	63	64	68	72	73	84	86	87	91	95
22-01-2017	03	07	11	12	12	13	16	17	20	24	28	29	34	39	40	46	57	63	67	71	74	80	80	84	84	88	88
21-01-2017	00	01	05	16	19	20	22	23	27	35	35	40	43	46	51	53	53	58	67	70	72	78	80	81	84	89	90
20-01-2017	04	06	08	14	16	18	22	25	28	29	33	35	44	44	45	54	57	66	68	68	70	81	88	89	89	91	93
19-01-2017	04	13	17	17	19	23	26	33	44	44	47	50	51	55	63	67	69	70	71	72	74	78	78	79	83	95	99
18-01-2017	00	06	06	07	15	15	17	25	25	29	31	33	34	38	45	52	56	59	61	62	66	71	73	81	85	99	99
17-01-2017	03	07	08	11	15	18	18	23	30	30	30	38	41	45	46	49	50	60	70	74	74	79	83	92	93	95	99
16-01-2017	06	25	27	27	29	32	46	46	57	60	60	63	65	66	69	73	75	77	82	83	88	91	92	92	95	96	97
15-01-2017	00	01	15	17	19	20	27	30	31	34	36	44	47	48	57	65	75	76	79	80	81	82	87	89	90	91	93
14-01-2017	00	02	07	07	09	24	29	38	39	40	40	44	47	49	55	56	57	67	73	80	82	83	84	91	93	95	96
13-01-2017	06	15	23	23	26	34	34	40	41	42	44	45	45	51	59	65	69	69	70	73	79	80	86	88	93	95	95
12-01-2017	03	06	07	07	15	18	28	37	39	41	47	54	56	58	63	63	67	71	74	74	84	85	85	85	89	91	99
11-01-2017	01	01	03	06	08	29	31	36	39	48	58	60	66	66	69	73	76	78	82	87	88	89	90	91	95	98	99
10-01-2017	04	06	07	10	14	22	26	27	29	31	32	32	40	40	42	46	49	56	57	63	68	69	72	75	78	80	85
09-01-2017	02	02	04	19	21	24	33	37	38	41	43	46	52	55	57	58	58	62	66	75	76	84	88	90	93	96	97
08-01-2017	02	03	15	19	20	23	30	39	41	44	60	62	62	65	67	68	70	72	73	75	79	80	81	82	91	95	97
07-01-2017	05	07	07	19	21	26	28	30	34	42	46	47	51	52	56	64	70	73	74	75	77	78	79	82	82	85	89
06-01-2017	00	04	07	08	23	27	37	41	44	51	51	52	55	61	64	66	66	69	70	75	76	80	82	85	87	91	98
05-01-2017	01	04	14	14	18	19	26	27	28	29	30	36	38	46	49	60	68	69	72	74	75	76	76	81	85	90	92
04-01-2017	08	11	24	26	37	39	41	48	53	54	59	60	61	61	63	65	73	76	77	80	90	91	92	93	95	96	98
03-01-2017	01	06	12	12	12	23	32	32	35	36	36	39	47	51	52	66	67	67	70	73	75	76	85	90	90	94	96
02-01-2017	03	03	06	09	11	13	21	21	27	28	33	33	52	54	63	70	71	74	80	83	83	83	87	90	92	96	97
01-01-2017	03	04	11	12	14	17	17	19	21	26	27	49	49	51	52	65	67	69	72	75	82	84	84	88	95	95	98
31-12-2016	00	12	14	15	17	18	28	30	32	33	33	42	50	54	55	62	68	69	73	79	82	87	87	87	90	92	98
30-12-2016	02	05	06	15	15	16	17	17	20	27	27	27	28	30	30	32	37	42	46	53	73	82	84	84	91	97	98
29-12-2016	02	09	11	16	24	28	31	33	37	39	40	50	62	65	73	76	82	83	84	85	90	92	93	94	96	97	98
28-12-2016	00	04	08	12	17	18	22	25	25	32	34	39	44	56	60	61	62	62	64	65	65	69	72	78	86	94	99
27-12-2016	05	12	15	16	26	31	34	38	41	42	43	45	49	54	57	57	62	67	69	71	72	75	80	83	88	89	91
26-12-2016	01	18	19	23	25	26	26	33	35	39	40	40	49	51	53	57	58	60	68	76	80	84	87	90	91	92	93
25-12-2016	06	06	14	16	18	20	23	25	25	31	34	35	43	45	53	55	56	57	65	68	72	76	78	80	81	84	94
24-12-2016	02	09	09	14	30	38	39	44	46	49	52	53	57	63	64	69	75	81	83	84	85	87	92	93	95	96	99
23-12-2016	01	07	08	09	15	15	22	23	33	39	43	49	49	52	54	59	59	59	60	62	68	73	80	80	86	93	98
22-12-2016	01	09	09	13	15	18	25	26	28	30	34	35	40	43	51	56	58	63	64	67	75	82	84	89	95	95	96
21-12-2016	00	02	06	08	15	18	22	22	22	35	38	44	45	52	52	54	64	69	73	76	76	77	78	79	82	91	93
20-12-2016	02	05	07	14	18	22	25	25	29	31	33	38	43	43	51	54	67	69	70	72	74	79	88	90	98	98	99
19-12-2016	05	09	18	19	28	29	36	38	42	46	46	50	53	55	57	57	60	60	60	66	66	71	71	74	80	90	92
18-12-2016	08	11	12	13	14	17	17	37	40	40	42	44	48	49	50	59	60	61	61	61	62	66	67	76	79	86	90
17-12-2016	05	06	07	09	14	15	16	17	22	25	27	27	30	32	35	38	41	46	51	52	67	69	81	84	91	95	97
16-12-2016	00	01	06	11	13	13	22	30	30	31	32	34	46	48	50	56	58	58	64	69	73	73	76	83	96	98	98
15-12-2016	08	21	22	25	27	35	38	39	42	43	43	44	52	61	75	77	78	78	80	80	82	84	86	90	95	99	99
14-12-2016	00	06	08	08	12	19	23	28	31	34	38	40	44	53	55	56	65	66	66	69	75	89	91	92	92	98	99
13-12-2016	00	02	03	09	21	23	29	33	33	35	41	45	45	48	50	55	64	65	69	70	83	84	86	89	93	96	97
12-12-2016	02	13	22	23	27	27	30	34	38	46	48	49	55	62	68	71	73	79	79	80	86	87	88	90	92	99	99
11-12-2016	12	14	20	23	23	28	29	34	36	39	39	39	45	50	56	57	58	62	66	69	71	72	72	72	76	77	96
10-12-2016	02	03	14	22	25	29	32	34	34	39	41	45	51	54	55	58	61	62	62	62	70	71	72	73	74	87	96
09-12-2016	01	02	05	07	12	16	18	18	20	24	25	26	32	35	37	42	46	46	55	55	66	76	82	86	89	90	98
08-12-2016	00	00	00	05	06	13	14	21	24	33	37	46	48	48	49	51	53	54	58	65	72	75	82	84	84	91	92
07-12-2016	01	07	08	10	10	10	12	16	17	24	25	32	32	41	48	49	49	51	60	73	74	78	83	86	93	95	96
06-12-2016	02	08	09	10	10	11	12	14	16	20	24	27	27	31	32	37	43	57	61	64	66	67	69	76	81	87	94
05-12-2016	15	18	19	20	24	24	27	30	33	34	40	43	45	46	60	61	64	67	72	77	78	78	84	91	92	94	95
04-12-2016	02	02	08	10	11	20	22	23	25	27	27	30	31	32	46	47	49	66	78	82	87	88	92	97	97	97	97
03-12-2016	00	00	01	01	06	07	11	14	14	14	18	22	25	37	44	44	56	60	72	76	79	80	82	83	88	98	99
02-12-2016	06	14	15	16	26	39	40	40	40	42	42	45	46	48	48	53	56	61	65	67	72	75	81	84	91	94	97
01-12-2016	01	07	08	11	16	18	20	32	32	34	38	46	48	52	54	61	69	73	75	76	82	83	84	85	89	91	94
30-11-2016	01	07	09	11	23	23	25	29	32	42	44	45	46	50	57	57	59	66	67	70	72	73	75	81	91	92	93
29-11-2016	00	06	10	11	14	19	22	22	25	26	28	33	33	34	37	52	59	73	73	74	75	83	84	88	91	93	95
28-11-2016	01	06	07	08	11	12	16	18	20	22	22	23	27	30	39	43	44	46	57	62	62	67	69	70	70	78	79
27-11-2016	13	17	17	19	21	21	22	24	25	26	26	30	35	35	42	46	46	59	62	66	66	74	79	89	91	92	92
26-11-2016	01	02	08	09	09	15	19	20	28	30	31	32	34	37	41	47	53	55	60	64	65	70	75	77	78	89	89
25-11-2016	12	13	15	17	18	21	22	26	27	34	41	45	58	59	63	67	67	68	70	70	71	79	81	84	90	96	98
24-11-2016	01	06	19	19	22	23	23	23	24	26	29	33	35	38	39	43	44	56	64	72	74	75	78	81	91	96	99
23-11-2016	00	03	04	11	19	24	27	27	28	40	41	43	45	45	46	54	58	60	67	68	69	70	84	84	85	89	97
22-11-2016	03	04	06	09	11	12	23	28	34	35	39	45	46	49	50	51	54	68	75	76	77	78	82	83	84	90	92
21-11-2016	04	05	08	10	27	28	38	39	55	58	68	69	69	70	75	75	76	78	79	81	85	87	87	91	93	98	99
20-11-2016	00	07	08	10	13	15	16	23	33	33	34	44	45	58	61	63	64	66	67	74	75	76	76	82	83	84	95
19-11-2016	04	08	09	10	10	15	18	20	35	39	40	41	43	47	48	54	54	56	57	62	62	76	81	82	87	91	97
18-11-2016	00	08	10	11	16	21	25	27	29	30	30	41	48	48	49	56	61	62	65	68	70	74	75	78	85	91	94
17-11-2016	04	07	08	11	14	20	25	38	48	49	49	52	64	65	72	76	79	83	84	90	91	93	93	97	97	99	99
16-11-2016	05	07	22	22	33	33	39	44	44	47	51	54	55	63	67	67	69	78	79	87	89	89	90	90	93	94	97
15-11-2016	03	04	05	05	07	07	13	20	24	29	35	43	49	55	55	56	59	60	66	77	80	90	91	91	92	94	95
14-11-2016	01	02	03	03	05	06	08	08	10	22	33	34	38	39	40	40	46	47	54	57	59	59	66	84	90	92	93
13-11-2016	02	03	09	09	20	21	22	24	29	34	36	40	49	52	53	54	60	61	61	67	69	77	77	92	94	98	98
12-11-2016	02	04	05	14	17	17	19	23	25	30	32	34	35	39	40	41	42	45	47	48	48	52	54	83	84	92	97
11-11-2016	01	07	15	16	17	17	21	25	26	26	30	38	41	47	54	54	59	62	68	71	74	81	85	88	88	89	91
10-11-2016	00	01	04	06	19	23	24	26	30	33	33	34	41	43	46	50	56	57	62	65	71	73	82	83	87	88	89
09-11-2016	00	01	08	14	15	18	22	27	30	30	32	36	40	42	44	45	46	50	52	53	55	55	64	65	71	72	99
08-11-2016	00	03	05	05	07	08	10	13	17	19	22	29	41	43	47	48	50	52	52	62	62	62	67	70	71	72	86
07-11-2016	09	15	20	24	31	35	40	47	47	48	48	52	53	55	60	60	64	67	71	74	75	79	81	82	85	91	92
06-11-2016	02	03	04	10	16	20	32	33	34	34	34	39	39	45	47	48	52	56	62	65	65	72	74	83	88	95	99
05-11-2016	04	05	05	06	12	14	20	24	25	33	35	36	37	38	41	41	47	47	52	63	78	79	80	80	81	84	99
04-11-2016	05	18	25	29	32	33	34	35	36	45	49	49	50	52	56	61	61	62	66	67	70	77	81	82	93	96	98
03-11-2016	00	04	07	12	24	27	28	30	33	33	36	36	42	43	46	50	52	56	61	72	77	79	81	87	88	91	93
02-11-2016	00	01	12	17	19	21	23	27	32	33	43	45	46	52	58	60	63	68	71	72	74	78	78	83	83	86	95
01-11-2016	00	08	19	25	26	29	33	41	45	47	49	63	71	73	75	77	77	79	81	81	82	82	86	86	90	92	98
31-10-2016	05	09	13	17	22	22	23	28	29	31	33	46	53	59	59	60	63	67	69	73	86	88	91	93	96	97	97
30-10-2016	01	02	03	05	08	10	10	12	19	26	60	63	64	65	68	70	71	73	75	77	81	85	87	89	90	91	96
29-10-2016	00	07	12	15	16	17	20	25	25	26	26	36	46	50	61	66	70	71	72	73	76	76	87	88	88	93	93
28-10-2016	02	03	13	13	14	26	33	37	38	41	42	43	44	56	57	61	65	68	72	73	73	77	78	80	89	91	91
27-10-2016	01	19	21	25	26	30	31	38	41	42	45	50	53	56	57	60	61	61	63	67	68	70	73	79	80	95	97
26-10-2016	00	00	04	13	16	18	19	19	30	32	34	38	39	49	52	53	59	61	63	72	72	79	82	86	87	90	94
25-10-2016	08	10	10	12	13	16	17	19	20	24	25	26	28	33	42	44	47	56	63	66	79	84	87	90	92	93	94
24-10-2016	01	01	05	07	08	15	18	19	21	28	30	42	44	45	47	50	52	56	58	60	64	80	91	91	92	94	98
23-10-2016	02	03	04	07	10	13	13	14	15	19	23	25	26	28	32	39	51	54	54	57	59	63	85	86	87	89	90
22-10-2016	03	09	10	21	33	37	43	49	54	55	57	62	67	70	71	75	77	78	78	79	80	86	90	92	96	99	99
21-10-2016	02	08	11	17	23	24	28	30	34	35	35	37	52	53	55	65	68	73	73	75	78	80	82	82	94	98	99
20-10-2016	01	01	05	10	14	21	26	27	29	32	32	37	37	43	45	53	54	58	70	75	83	83	84	86	87	88	94
19-10-2016	04	05	05	20	39	39	40	44	46	46	49	49	53	53	58	59	59	65	70	75	81	83	83	90	91	94	97
18-10-2016	00	01	03	03	04	06	07	14	14	14	18	20	28	32	37	38	39	46	48	48	50	70	78	79	81	87	95
17-10-2016	05	07	10	12	12	19	28	31	33	34	36	42	49	53	53	55	55	64	64	74	76	80	85	91	91	94	95
16-10-2016	12	17	17	28	29	38	40	47	48	49	50	53	57	67	68	69	71	76	81	82	85	85	86	87	90	90	96
15-10-2016	01	03	05	06	12	18	18	18	26	31	37	38	40	42	48	52	57	63	64	65	68	74	78	79	96	99	99
14-10-2016	00	08	08	09	10	14	19	30	31	35	42	48	51	52	59	61	62	64	73	81	83	83	84	93	93	95	96
13-10-2016	02	05	05	10	29	31	35	35	38	46	53	54	55	60	62	64	70	70	72	73	82	85	85	86	86	93	94
12-10-2016	10	16	26	34	35	35	38	44	45	47	49	50	50	52	55	59	59	60	61	61	67	73	76	84	87	92	98
11-10-2016	00	02	04	04	16	17	19	21	30	32	38	39	40	43	55	55	56	62	73	80	86	88	89	90	90	96	98
10-10-2016	00	02	02	04	10	12	17	17	18	21	38	47	48	52	53	55	56	57	66	74	76	80	82	84	87	93	95
09-10-2016	01	04	10	15	15	18	20	28	30	31	33	37	41	43	49	49	57	58	62	66	74	75	77	77	87	93	97
08-10-2016	07	09	11	12	15	18	27	34	38	38	39	41	49	51	51	58	62	62	64	67	73	76	79	83	84	90	97
07-10-2016	15	16	17	18	20	21	28	28	29	33	44	49	51	53	55	60	60	61	62	62	72	74	79	79	79	92	98
06-10-2016	01	02	05	09	10	11	13	19	19	22	37	38	44	53	54	57	62	63	65	71	72	78	79	84	88	91	93
05-10-2016	05	07	15	16	21	22	33	33	35	35	38	40	43	44	46	52	63	67	68	69	70	74	75	83	86	96	98
04-10-2016	02	07	08	08	08	09	10	13	16	16	23	26	27	29	44	46	52	52	52	54	55	55	62	71	74	88	98
03-10-2016	00	01	01	02	04	05	06	11	17	19	21	22	27	37	38	41	47	49	49	49	53	54	62	77	80	85	89
02-10-2016	00	04	06	09	10	21	22	36	38	42	61	64	66	67	67	72	75	80	80	82	88	89	91	91	96	98	98
01-10-2016	04	05	10	14	17	18	19	19	29	33	33	53	56	58	66	68	71	76	81	82	85	90	91	93	97	98	98
30-09-2016	02	07	08	09	15	15	17	19	25	26	26	27	42	44	45	46	46	52	55	59	62	70	72	81	82	82	86
29-09-2016	01	05	11	12	13	17	20	23	25	25	27	29	29	36	36	38	43	57	63	64	64	66	71	75	82	89	96
28-09-2016	04	04	04	06	14	15	19	21	24	30	44	44	49	59	65	66	68	71	71	77	80	81	85	85	92	96	98
27-09-2016	03	08	08	16	16	19	25	30	33	34	39	40	40	41	47	50	52	56	69	75	83	84	89	91	91	95	95
26-09-2016	01	03	11	12	20	20	21	22	29	30	34	35	42	46	49	50	52	55	58	66	71	71	72	82	84	94	97
25-09-2016	00	02	08	10	10	11	13	16	30	31	33	37	41	44	46	51	53	54	64	66	67	71	79	88	90	94	99
24-09-2016	01	04	06	07	13	14	16	16	17	23	30	35	41	41	49	55	59	60	68	71	71	76	77	77	77	85	88
23-09-2016	08	14	15	22	23	23	29	29	29	30	33	33	36	37	39	42	45	47	53	57	62	72	74	80	87	94	99
22-09-2016	01	03	04	09	10	13	22	37	48	50	51	55	56	58	59	65	68	68	71	77	77	80	82	84	84	91	97
21-09-2016	03	07	09	11	18	22	24	32	33	36	44	46	51	56	60	61	67	70	70	79	80	84	84	85	92	94	99
20-09-2016	00	03	04	09	17	19	21	21	23	26	30	33	36	41	45	46	49	60	64	73	74	76	82	85	87	88	96
19-09-2016	04	05	10	17	24	28	32	35	36	37	39	40	43	44	49	56	56	59	63	67	87	89	89	90	97	98	99
18-09-2016	00	03	06	09	10	11	17	19	25	28	29	35	42	49	53	53	55	58	62	68	69	74	76	76	88	91	92
17-09-2016	00	05	16	27	27	31	31	36	42	50	50	55	55	58	59	66	67	70	71	72	72	78	85	85	89	93	96
16-09-2016	02	11	15	16	21	27	27	37	39	41	42	44	46	47	50	55	59	62	63	69	79	80	81	82	83	87	98
15-09-2016	02	06	09	09	10	13	16	20	24	24	26	38	41	48	48	49	52	67	70	70	80	82	83	86	92	93	94
14-09-2016	00	00	01	05	13	15	18	23	25	32	34	39	42	44	45	53	54	58	59	63	64	71	75	82	86	92	96
13-09-2016	03	06	07	09	12	20	29	33	34	34	35	36	44	45	47	51	53	56	62	65	66	68	71	71	79	83	91
12-09-2016	03	08	09	09	12	14	19	20	24	26	38	51	52	57	58	61	64	64	66	66	69	72	90	91	92	93	94
11-09-2016	00	01	03	07	09	13	14	19	24	25	37	39	41	46	47	48	56	61	67	72	75	75	80	84	88	99	99
10-09-2016	00	02	03	05	12	16	29	30	45	47	54	55	57	63	64	65	69	71	72	73	77	79	82	83	87	91	92
09-09-2016	01	01	04	05	06	11	20	22	24	26	39	40	42	57	59	59	61	65	72	78	79	81	82	86	92	93	99
08-09-2016	00	00	03	04	05	09	11	16	21	26	35	43	47	50	52	64	68	69	70	76	80	81	83	85	85	89	98
07-09-2016	03	04	06	09	12	12	16	18	20	21	23	27	28	40	42	42	57	70	72	73	76	83	85	95	95	96	98
06-09-2016	06	08	14	21	21	31	31	32	34	36	37	42	43	44	53	55	59	59	61	67	69	80	81	94	97	99	99
05-09-2016	03	05	10	14	22	28	30	31	31	32	42	48	50	52	58	58	65	67	68	72	73	75	77	87	90	95	97
04-09-2016	01	05	12	16	16	20	26	42	43	49	52	54	55	57	57	63	63	73	77	79	79	80	82	88	93	94	99
03-09-2016	10	12	13	13	22	26	27	29	30	39	43	46	55	62	74	76	77	78	79	82	87	88	88	91	93	97	98
02-09-2016	00	03	03	04	12	16	19	20	20	26	28	29	34	34	39	43	47	51	60	73	79	85	85	87	93	95	98
01-09-2016	00	02	03	06	07	08	19	26	26	37	42	45	55	55	70	71	71	72	73	73	75	81	82	86	87	88	88
31-08-2016	06	09	10	27	33	36	38	44	45	49	57	62	65	67	73	75	78	79	79	82	83	85	87	89	89	89	95
30-08-2016	00	01	04	09	14	20	23	25	30	33	34	35	37	42	44	46	58	71	73	75	80	83	90	92	96	96	98
29-08-2016	02	03	06	07	08	08	11	15	31	31	41	46	46	47	49	52	60	60	62	68	69	76	80	90	96	96	97
28-08-2016	06	06	13	23	28	29	37	38	42	45	45	46	47	49	54	54	56	69	70	70	71	74	78	84	86	89	94
27-08-2016	00	00	01	06	08	12	14	16	17	24	32	37	37	40	45	46	51	53	55	59	61	64	65	72	89	90	91
26-08-2016	07	10	13	16	25	26	28	30	38	39	40	41	41	42	51	51	55	58	59	60	61	61	66	73	76	78	87
25-08-2016	04	07	10	12	17	18	23	31	37	40	46	53	53	55	61	64	71	72	77	81	82	87	90	94	96	96	98
24-08-2016	02	04	12	12	26	27	30	31	33	37	37	43	50	51	57	58	60	68	75	76	78	83	85	93	95	95	99
23-08-2016	06	08	08	08	10	13	14	19	19	19	20	27	32	33	33	39	45	51	61	62	62	63	70	85	87	99	99
22-08-2016	02	03	05	11	17	26	33	35	41	47	47	51	53	55	58	58	61	62	64	76	76	81	83	84	85	91	94
21-08-2016	00	04	09	09	12	13	14	18	19	24	36	40	49	52	65	69	72	81	81	82	85	88	89	89	96	96	98
20-08-2016	09	15	16	17	17	18	20	20	23	25	31	32	35	38	39	41	50	56	56	59	79	80	81	87	91	94	96
19-08-2016	00	03	12	14	15	17	17	26	26	29	35	37	41	42	43	60	66	70	74	77	81	81	85	86	88	91	92
18-08-2016	00	02	14	27	32	33	40	54	56	60	62	62	63	63	65	67	67	70	73	75	77	84	85	87	88	93	97
17-08-2016	00	03	05	05	05	06	06	07	09	11	13	20	26	27	33	38	40	43	52	57	57	57	69	74	81	85	88
16-08-2016	01	01	09	12	16	22	24	27	29	45	49	53	54	54	55	58	61	68	70	73	74	74	86	87	88	89	90
15-08-2016	02	09	15	16	21	22	25	27	37	40	41	45	45	46	53	53	68	71	72	74	79	80	84	86	87	94	97
14-08-2016	00	03	05	09	12	23	27	28	28	29	31	32	35	44	50	55	72	74	76	76	76	77	79	79	82	86	98
13-08-2016	04	07	07	10	12	26	27	31	33	44	45	50	50	54	56	56	59	62	69	70	74	78	79	87	89	90	94
12-08-2016	05	06	06	13	16	23	25	34	45	49	53	54	54	56	57	58	63	68	69	69	73	75	77	78	79	81	94
11-08-2016	00	02	09	13	13	18	19	21	32	35	37	41	41	42	47	51	51	51	60	71	74	79	80	83	85	87	94
10-08-2016	02	07	07	08	11	15	17	17	18	22	32	36	42	42	42	47	54	56	58	59	68	69	83	86	88	92	94
09-08-2016	02	03	05	07	12	15	20	20	23	25	30	31	35	41	52	55	58	62	65	71	73	80	83	83	87	88	94
08-08-2016	03	04	06	12	19	25	29	31	33	39	44	47	48	49	50	50	55	59	61	62	63	68	71	87	92	95	96
07-08-2016	07	08	13	14	19	29	38	40	41	44	47	50	53	53	54	60	64	72	77	79	86	92	94	95	96	98	99
06-08-2016	00	02	03	05	08	10	14	15	16	36	39	41	43	58	65	66	68	75	80	82	83	83	89	91	94	96	99
05-08-2016	03	04	09	10	12	14	14	19	23	27	29	38	43	46	47	55	65	76	76	76	76	80	82	86	89	91	98
04-08-2016	03	05	08	13	18	19	21	21	27	33	35	38	44	46	52	53	56	60	71	71	75	78	81	81	84	85	93
03-08-2016	00	03	08	20	20	25	28	32	34	37	37	51	52	53	55	56	59	61	62	73	75	82	83	84	88	90	98
02-08-2016	08	12	16	21	22	24	26	33	34	36	37	56	56	58	58	62	63	65	71	74	76	79	80	84	85	91	99
01-08-2016	02	13	13	15	15	21	22	22	22	25	31	40	42	42	45	51	53	54	61	62	64	65	75	79	85	88	98
31-07-2016	02	03	06	20	20	39	39	40	42	43	43	44	45	47	48	49	54	60	66	68	68	70	86	89	95	95	97
30-07-2016	04	06	09	10	16	25	27	29	36	37	38	39	40	49	56	68	70	74	81	82	82	85	86	89	91	95	99
29-07-2016	03	09	10	11	19	24	26	28	29	29	30	35	36	36	44	46	49	51	58	62	67	79	79	82	84	89	91
28-07-2016	01	04	06	10	13	17	21	22	26	28	37	41	44	45	46	48	49	68	69	71	76	87	87	88	93	99	99
27-07-2016	01	04	04	06	06	09	14	17	17	19	20	22	23	30	31	32	35	36	37	50	52	57	59	76	79	81	98
26-07-2016	02	02	05	05	07	24	27	27	29	29	31	44	45	52	53	53	61	64	69	69	69	70	71	73	77	84	99
25-07-2016	04	04	08	12	16	22	28	28	29	34	35	35	41	42	42	53	57	57	59	61	68	71	79	81	87	90	96
24-07-2016	01	03	10	11	13	14	18	20	22	23	27	27	29	34	37	48	52	54	60	68	69	71	73	80	81	86	88
23-07-2016	00	00	03	07	13	16	20	20	21	29	32	40	43	47	48	49	51	55	58	66	67	71	71	73	78	88	93
22-07-2016	00	12	12	13	14	15	17	17	23	24	30	40	40	50	53	70	72	73	84	85	88	89	96	97	97	97	98
21-07-2016	01	03	06	11	12	13	16	21	22	28	30	31	40	57	60	62	65	65	67	75	75	77	82	84	88	94	96
20-07-2016	03	04	05	16	17	20	25	28	29	35	40	44	48	48	49	50	59	71	74	79	80	80	81	82	84	85	99
19-07-2016	03	04	05	12	18	18	21	22	24	25	29	32	40	46	57	60	60	64	65	66	74	80	82	85	87	93	94
18-07-2016	00	03	06	13	14	16	18	19	20	23	31	32	33	35	43	55	56	65	70	70	85	89	96	96	97	98	99
17-07-2016	03	08	09	09	13	16	20	21	27	29	35	52	53	56	56	65	66	67	67	71	77	78	80	81	82	87	91
16-07-2016	00	03	03	04	06	10	12	26	30	33	37	40	53	57	60	61	61	67	67	70	71	76	77	78	79	80	89
15-07-2016	00	01	03	12	16	20	22	24	27	28	33	39	45	47	50	55	61	65	70	72	73	74	80	80	84	87	98
14-07-2016	00	08	13	15	22	28	29	33	37	37	46	54	55	62	64	70	74	75	76	77	91	92	94	94	98	98	99
13-07-2016	00	05	07	10	23	24	26	26	27	29	30	30	31	36	40	41	44	45	46	49	51	52	79	87	88	90	90
12-07-2016	00	01	05	11	12	17	29	32	33	36	40	49	52	55	56	56	57	59	59	73	77	78	78	79	84	87	95
11-07-2016	00	15	16	18	20	28	29	32	33	37	49	50	59	62	64	65	66	68	74	82	85	86	87	88	90	94	96
10-07-2016	03	05	08	11	22	26	31	36	36	43	45	51	52	53	54	56	57	58	63	68	71	71	73	81	87	95	97
09-07-2016	01	01	02	10	23	25	36	39	41	43	43	49	52	63	65	71	71	74	76	77	81	84	85	90	92	94	97
08-07-2016	00	09	10	12	16	25	26	29	30	33	36	40	43	44	47	47	50	53	55	56	66	74	75	79	79	94	99
07-07-2016	02	06	07	17	17	20	22	25	33	33	35	35	35	36	39	44	50	57	61	63	67	72	80	82	85	94	97
06-07-2016	13	15	16	16	30	37	39	41	42	48	51	52	53	55	57	64	74	81	83	85	86	89	89	91	91	92	98
05-07-2016	03	07	07	08	10	11	18	19	21	34	41	46	51	51	62	65	66	68	71	71	76	77	80	86	90	93	99
04-07-2016	01	09	09	27	30	30	32	39	40	41	44	50	52	61	62	62	69	73	79	79	87	87	89	90	90	95	97
03-07-2016	03	05	08	09	14	18	19	23	24	28	30	31	31	33	38	40	45	57	58	59	61	67	67	79	80	91	96
02-07-2016	08	13	14	17	18	23	25	28	32	35	38	53	59	61	63	63	64	65	69	78	79	83	91	92	94	94	96
01-07-2016	00	02	03	04	11	12	17	22	23	23	23	30	31	33	43	46	49	52	54	59	71	73	78	80	87	90	90
30-06-2016	14	17	17	17	24	27	28	29	30	34	35	39	43	44	50	61	64	64	65	68	69	78	84	86	87	95	97
29-06-2016	00	02	03	07	10	14	16	17	18	35	39	42	44	45	51	53	61	73	74	77	82	83	89	93	95	96	98
28-06-2016	04	10	11	14	14	16	22	23	24	26	30	46	53	54	55	57	64	69	72	75	75	79	83	86	87	90	99
27-06-2016	04	13	17	21	23	26	32	32	33	36	40	40	41	43	49	50	57	59	60	75	81	83	83	84	86	89	96
26-06-2016	00	08	27	30	32	32	33	37	39	42	43	46	46	47	71	72	76	82	82	84	86	87	87	91	91	93	96
